,y_eval,y_pred,diff
20667,2.0,3.0,1.0
20668,1.0,2.0,1.0
20669,1.0,3.0,2.0
20670,3.0,3.0,0.0
20671,1.0,2.0,1.0
20673,1.0,3.0,2.0
20675,1.0,4.0,3.0
20676,2.0,4.0,2.0
20803,4.0,3.0,-1.0
20804,2.0,4.0,2.0
20805,4.0,4.0,0.0
20806,3.0,3.0,0.0
20807,3.0,4.0,1.0
20809,4.0,4.0,0.0
20812,3.0,4.0,1.0
20813,4.0,3.0,-1.0
20814,4.0,4.0,0.0
20815,2.0,2.0,0.0
20816,2.0,2.0,0.0
20817,1.0,3.0,2.0
20819,3.0,4.0,1.0
20820,1.0,3.0,2.0
21248,4.0,3.0,-1.0
21249,1.0,2.0,1.0
21251,2.0,4.0,2.0
21252,4.0,4.0,0.0
21255,4.0,4.0,0.0
21256,3.0,4.0,1.0
