,y_eval,y_pred,diff
17871,2.0,3.0,1.0
17873,4.0,4.0,0.0
17874,4.0,3.0,-1.0
17876,1.0,4.0,3.0
17877,2.0,1.0,-1.0
17878,4.0,3.0,-1.0
17880,2.0,2.0,0.0
17882,1.0,4.0,3.0
17883,4.0,4.0,0.0
18138,4.0,4.0,0.0
18140,3.0,2.0,-1.0
19125,2.0,2.0,0.0
19130,3.0,3.0,0.0
19232,2.0,3.0,1.0
19237,2.0,1.0,-1.0
19242,3.0,3.0,0.0
19244,3.0,3.0,0.0
19246,2.0,3.0,1.0
19253,2.0,2.0,0.0
19255,2.0,3.0,1.0
19257,2.0,2.0,0.0
19258,2.0,4.0,2.0
19259,3.0,3.0,0.0
19260,3.0,3.0,0.0
19266,2.0,2.0,0.0
19268,3.0,3.0,0.0
19272,2.0,3.0,1.0
19285,3.0,3.0,0.0
19291,2.0,3.0,1.0
19292,3.0,3.0,0.0
19686,4.0,3.0,-1.0
19690,2.0,3.0,1.0
19691,2.0,4.0,2.0
19693,1.0,2.0,1.0
19694,3.0,4.0,1.0
19696,1.0,2.0,1.0
19699,2.0,2.0,0.0
19700,2.0,3.0,1.0
19701,3.0,4.0,1.0
19702,1.0,4.0,3.0
19703,4.0,4.0,0.0
19704,2.0,3.0,1.0
19705,3.0,3.0,0.0
19706,1.0,1.0,0.0
19708,4.0,3.0,-1.0
19709,2.0,2.0,0.0
19711,1.0,4.0,3.0
19713,2.0,3.0,1.0
19717,3.0,3.0,0.0
19718,2.0,3.0,1.0
19719,1.0,3.0,2.0
19720,4.0,4.0,0.0
19721,1.0,1.0,0.0
19723,2.0,4.0,2.0
19724,1.0,4.0,3.0
19725,2.0,3.0,1.0
19726,3.0,4.0,1.0
19727,2.0,2.0,0.0
19729,3.0,3.0,0.0
19730,3.0,4.0,1.0
19731,2.0,2.0,0.0
19732,1.0,3.0,2.0
19734,1.0,3.0,2.0
19735,1.0,1.0,0.0
19736,2.0,3.0,1.0
19737,4.0,4.0,0.0
19738,3.0,3.0,0.0
19740,2.0,1.0,-1.0
19742,4.0,4.0,0.0
19743,2.0,3.0,1.0
19744,1.0,1.0,0.0
19745,3.0,4.0,1.0
19746,2.0,4.0,2.0
19748,3.0,3.0,0.0
19749,1.0,2.0,1.0
19751,1.0,2.0,1.0
19753,1.0,2.0,1.0
19754,3.0,4.0,1.0
19755,4.0,2.0,-2.0
19756,4.0,4.0,0.0
19757,4.0,2.0,-2.0
19760,2.0,1.0,-1.0
19762,2.0,4.0,2.0
19763,1.0,2.0,1.0
19764,3.0,2.0,-1.0
19765,3.0,4.0,1.0
19766,4.0,4.0,0.0
19767,2.0,3.0,1.0
19768,1.0,4.0,3.0
19769,1.0,2.0,1.0
19774,1.0,4.0,3.0
19776,4.0,3.0,-1.0
19777,1.0,1.0,0.0
19778,4.0,4.0,0.0
19779,4.0,4.0,0.0
19780,1.0,4.0,3.0
19781,3.0,4.0,1.0
19782,2.0,1.0,-1.0
19783,2.0,3.0,1.0
19786,1.0,1.0,0.0
19787,2.0,3.0,1.0
19789,4.0,4.0,0.0
19791,4.0,4.0,0.0
19793,1.0,3.0,2.0
19795,1.0,1.0,0.0
19796,4.0,4.0,0.0
19797,1.0,2.0,1.0
19800,2.0,4.0,2.0
19803,4.0,2.0,-2.0
19805,1.0,3.0,2.0
19806,4.0,4.0,0.0
19809,1.0,2.0,1.0
19810,1.0,1.0,0.0
19812,1.0,1.0,0.0
19813,1.0,3.0,2.0
20690,4.0,4.0,0.0
20691,3.0,3.0,0.0
20692,2.0,3.0,1.0
20693,1.0,3.0,2.0
20694,3.0,2.0,-1.0
20696,2.0,4.0,2.0
20698,1.0,4.0,3.0
20768,3.0,3.0,0.0
20785,1.0,4.0,3.0
20786,4.0,4.0,0.0
20787,1.0,2.0,1.0
20790,1.0,1.0,0.0
20791,1.0,2.0,1.0
20793,4.0,4.0,0.0
20795,3.0,4.0,1.0
20799,4.0,3.0,-1.0
20801,3.0,4.0,1.0
20802,2.0,3.0,1.0
21307,4.0,3.0,-1.0
21308,1.0,2.0,1.0
21309,1.0,3.0,2.0
21311,4.0,4.0,0.0
21312,4.0,4.0,0.0
21315,1.0,4.0,3.0
21316,4.0,4.0,0.0
21320,2.0,2.0,0.0
21321,1.0,4.0,3.0
21322,1.0,3.0,2.0
21323,2.0,2.0,0.0
21490,1.0,4.0,3.0
21491,2.0,2.0,0.0
21492,1.0,3.0,2.0
21493,1.0,1.0,0.0
21495,1.0,2.0,1.0
21496,1.0,3.0,2.0
21497,2.0,4.0,2.0
21499,1.0,2.0,1.0
21500,1.0,1.0,0.0
21502,4.0,4.0,0.0
21503,4.0,2.0,-2.0
21504,1.0,2.0,1.0
21505,1.0,3.0,2.0
21506,4.0,2.0,-2.0
21507,1.0,1.0,0.0
21508,1.0,1.0,0.0
21745,2.0,3.0,1.0
21746,3.0,3.0,0.0
21883,3.0,4.0,1.0
21884,4.0,4.0,0.0
21885,1.0,2.0,1.0
21887,1.0,4.0,3.0
21888,4.0,3.0,-1.0
